# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
YDR132C	YDR132C	YDR132C	protein_coding	0	3	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	21
YDR133C	YDR133C	YDR133C	protein_coding	0	0	0	24	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	20
YDR134C	YDR134C	YDR134C	pseudogene	0	0	0	24	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	20
YDR149C	YDR149C	YDR149C	protein_coding	0	0	0	19	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	14
YDR154C	YDR154C	YDR154C	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
YDR157W	YDR157W	YDR157W	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4
YDR161W	YDR161W	YDR161W	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3
YDR169C-A	YDR169C-A	YDR169C-A	protein_coding	1	0	0	8	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	7
YDR170W-A	YDR170W-A	YDR170W-A	protein_coding	0	0	1	3	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
YDR179W-A	YDR179W-A	YDR179W-A	protein_coding	0	4	6	26	0	0	0	0	15	0	0	0	6	0	0	0	0	0	0	0	4	11
YDR182W-A	YDR182W-A	YDR182W-A	protein_coding	0	0	0	16	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	6
YDR183C-A	YDR183C-A	YDR183C-A	protein_coding	0	1	0	15	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	7
YDR186C	YDR186C	YDR186C	protein_coding	0	0	1	14	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	0	3
YDR187C	YDR187C	YDR187C	protein_coding	0	0	0	8	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1
YDR193W	YDR193W	YDR193W	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
YDR194W-A	YDR194W-A	YDR194W-A	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
YDR199W	YDR199W	YDR199W	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR203W	YDR203W	YDR203W	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YDR209C	YDR209C	YDR209C	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YDR210C-C	YDR210C-C	YDR210C-C	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR210C-D	YDR210C-D	YDR210C-D	protein_coding	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
YDR210W	YDR210W	YDR210W	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR210W-A	YDR210W-A	YDR210W-A	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR210W-B	YDR210W-B	YDR210W-B	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
YDR220C	YDR220C	YDR220C	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YDR222W	YDR222W	YDR222W	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YDR246W-A	YDR246W-A	YDR246W-A	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR248C	YDR248C	YDR248C	protein_coding	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8
YDR249C	YDR249C	YDR249C	protein_coding	0	0	1	12	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	11
YDR250C	YDR250C	YDR250C	protein_coding	0	0	0	14	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	12
YDR261W-A	YDR261W-A	YDR261W-A	protein_coding	0	1	1	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	4
YDR261W-B	YDR261W-B	YDR261W-B	protein_coding	0	1	1	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	4
YDR262W	YDR262W	YDR262W	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR269C	YDR269C	YDR269C	protein_coding	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5
YDR271C	YDR271C	YDR271C	protein_coding	0	0	2	8	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	6
YDR274C	YDR274C	YDR274C	protein_coding	0	0	0	11	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	7
YDR278C	YDR278C	YDR278C	protein_coding	0	0	0	10	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	4
YDR282C	YDR282C	YDR282C	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
YDR286C	YDR286C	YDR286C	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
YDR290W	YDR290W	YDR290W	protein_coding	0	0	1	9	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	4
YDR306C	YDR306C	YDR306C	protein_coding	0	0	0	7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2
YDR316W-A	YDR316W-A	YDR316W-A	protein_coding	0	0	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6
YDR316W-B	YDR316W-B	YDR316W-B	protein_coding	0	0	0	23	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	6
YDR320W-B	YDR320W-B	YDR320W-B	protein_coding	2	1	1	36	0	0	1	0	19	1	0	0	0	0	0	0	1	0	0	0	1	17
YDR327W	YDR327W	YDR327W	protein_coding	0	0	0	8	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3
YDR336W	YDR336W	YDR336W	protein_coding	0	0	0	13	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	3
YDR338C	YDR338C	YDR338C	protein_coding	0	0	1	11	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	10
YDR340W	YDR340W	YDR340W	protein_coding	1	1	2	7	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	1	6
YDR341C	YDR341C	YDR341C	protein_coding	0	0	0	15	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	4
YDR344C	YDR344C	YDR344C	protein_coding	0	0	2	3	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0
YDR354C-A	YDR354C-A	YDR354C-A	protein_coding	0	0	0	19	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	10
YDR355C	YDR355C	YDR355C	protein_coding	0	0	0	20	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	10
YDR365W-B	YDR365W-B	YDR365W-B	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR366C	YDR366C	YDR366C	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
YDR371C-A	YDR371C-A	YDR371C-A	protein_coding	0	1	0	10	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	9
YDR381C-A	YDR381C-A	YDR381C-A	protein_coding	0	1	0	14	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	1	9
YDR387C	YDR387C	YDR387C	protein_coding	0	0	1	6	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	5
YDR391C	YDR391C	YDR391C	protein_coding	0	1	1	4	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	2
YDR396W	YDR396W	YDR396W	protein_coding	0	0	0	13	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	3
YDR401W	YDR401W	YDR401W	protein_coding	0	0	1	35	0	0	0	0	23	0	0	0	1	0	0	0	0	0	0	0	0	12
YDR406W-A	YDR406W-A	YDR406W-A	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
YDR413C	YDR413C	YDR413C	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
YDR415C	YDR415C	YDR415C	protein_coding	0	0	1	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2
YDR417C	YDR417C	YDR417C	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4
YDR426C	YDR426C	YDR426C	protein_coding	1	0	1	10	0	0	0	0	9	1	0	0	1	0	0	0	0	0	0	0	0	1
YDR431W	YDR431W	YDR431W	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
YDR433W	YDR433W	YDR433W	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR442W	YDR442W	YDR442W	protein_coding	0	1	1	23	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1	20
YDR444W	YDR444W	YDR444W	protein_coding	0	0	0	12	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	8
YDR445C	YDR445C	YDR445C	protein_coding	1	1	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	3
YDR455C	YDR455C	YDR455C	protein_coding	0	0	2	12	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	6
YDR461C-A	YDR461C-A	YDR461C-A	protein_coding	0	0	1	4	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3
YDR464C-A	YDR464C-A	YDR464C-A	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
YDR467C	YDR467C	YDR467C	protein_coding	0	0	0	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	11
YDR476C	YDR476C	YDR476C	protein_coding	0	1	0	43	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	1	23
YDR491C	YDR491C	YDR491C	protein_coding	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1
YDR509W	YDR509W	YDR509W	protein_coding	0	1	3	69	0	0	0	0	35	0	0	0	3	0	0	0	0	0	0	0	1	34
YDR510C-A	YDR510C-A	YDR510C-A	protein_coding	0	0	1	73	0	0	0	0	37	0	0	0	1	0	0	0	0	0	0	0	0	36
YDR514C	YDR514C	YDR514C	protein_coding	0	7	3	65	0	0	0	0	40	0	0	0	3	0	0	0	0	0	0	0	7	25
YDR521W	YDR521W	YDR521W	protein_coding	0	0	0	35	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	3
YDR524C-A	YDR524C-A	YDR524C-A	protein_coding	0	0	0	79	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	47
YDR524C-B	YDR524C-B	YDR524C-B	protein_coding	0	0	1	81	0	0	0	0	35	0	0	0	1	0	0	0	0	0	0	0	0	46
YDR524W-C	YDR524W-C	YDR524W-C	protein_coding	0	0	0	81	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	36
YDR526C	YDR526C	YDR526C	protein_coding	0	4	0	74	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	4	46
YDR535C	YDR535C	YDR535C	protein_coding	0	0	4	67	0	0	0	0	38	0	0	2	4	0	0	0	0	0	0	0	0	27
YDR537C	YDR537C	YDR537C	protein_coding	0	2	4	61	0	0	0	0	28	0	0	0	4	0	0	0	0	0	0	0	2	33
YDR541C	YDR541C	YDR541C	protein_coding	0	4	2	85	0	0	0	0	53	0	0	0	2	0	0	0	0	0	0	0	4	32
YDR543C	YDR543C	YDR543C	protein_coding	0	0	0	38	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	1
YDR544C	YDR544C	YDR544C	protein_coding	0	0	0	37	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0
YEA4	YEL004W	YEL004W	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YEA6	YEL006W	YEL006W	protein_coding	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5
YEF1	YEL041W	YEL041W	protein_coding	0	3	7	44	0	0	0	0	27	0	0	0	7	0	0	0	0	0	0	0	3	17
YEF3	YLR249W	YLR249W	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
YEH1	YLL012W	YLL012W	protein_coding	0	3	1	13	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	3	7
YEH2	YLR020C	YLR020C	protein_coding	0	0	1	4	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	2
YEL008C-A	YEL008C-A	YEL008C-A	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3
YEL008W	YEL008W	YEL008W	protein_coding	0	1	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1
YEL009C-A	YEL009C-A	YEL009C-A	protein_coding	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5
YEL010W	YEL010W	YEL010W	protein_coding	0	0	0	7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2
YEL014C	YEL014C	YEL014C	protein_coding	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2
YEL018C-A	YEL018C-A	YEL018C-A	protein_coding	0	0	0	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
YEL020C	YEL020C	YEL020C	protein_coding	0	0	1	8	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	5
YEL020C-B	YEL020C-B	YEL020C-B	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
YEL023C	YEL023C	YEL023C	protein_coding	0	1	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	3
YEL025C	YEL025C	YEL025C	protein_coding	0	2	2	8	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	2	3
YEL028W	YEL028W	YEL028W	protein_coding	0	1	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	5
YEL030C-A	YEL030C-A	YEL030C-A	protein_coding	0	0	0	12	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	7
YEL032C-A	YEL032C-A	YEL032C-A	protein_coding	0	0	0	15	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	5
YEL034C-A	YEL034C-A	YEL034C-A	protein_coding	0	0	0	23	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	4
YEL043W	YEL043W	YEL043W	protein_coding	0	2	4	28	0	0	0	0	26	0	0	0	4	0	0	0	0	0	0	0	2	2
YEL045C	YEL045C	YEL045C	protein_coding	0	0	0	21	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	13
YEL050W-A	YEL050W-A	YEL050W-A	protein_coding	0	0	1	38	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	26
YEL053W-A	YEL053W-A	YEL053W-A	protein_coding	0	0	0	57	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	31
YEL057C	YEL057C	YEL057C	protein_coding	0	1	1	66	0	0	0	0	31	0	0	0	1	0	0	0	0	0	0	0	1	35
YEL067C	YEL067C	YEL067C	protein_coding	1	2	5	82	0	0	0	0	53	0	0	0	5	0	0	0	0	1	0	0	2	29
YEL068C	YEL068C	YEL068C	protein_coding	0	1	2	82	0	0	0	0	50	0	0	0	2	0	0	0	0	0	0	0	1	32
YEL073C	YEL073C	YEL073C	protein_coding	0	0	2	47	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	44
YEL074W	YEL074W	YEL074W	protein_coding	0	0	0	33	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0
YEL075C	YEL075C	YEL075C	protein_coding	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
YEL075W-A	YEL075W-A	YEL075W-A	protein_coding	0	0	0	20	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0
YEL076C	YEL076C	YEL076C	protein_coding	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
YEL076C-A	YEL076C-A	YEL076C-A	protein_coding	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
YEL077C	YEL077C	YEL077C	protein_coding	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
YEL1	YBL060W	YBL060W	protein_coding	0	0	3	2	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	1
YEN1	YER041W	YER041W	protein_coding	0	2	1	17	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	2	8
YER006C-A	YER006C-A	YER006C-A	protein_coding	0	0	2	5	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	4
YER010C	YER010C	YER010C	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
YER023C-A	YER023C-A	YER023C-A	protein_coding	0	0	0	10	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	2
YER034W	YER034W	YER034W	protein_coding	0	1	1	10	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	1	3
YER038W-A	YER038W-A	YER038W-A	protein_coding	0	1	0	13	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	7
YER039C-A	YER039C-A	YER039C-A	protein_coding	0	0	0	15	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	6
YER046W-A	YER046W-A	YER046W-A	protein_coding	0	1	0	48	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	1	26
YER053C-A	YER053C-A	YER053C-A	protein_coding	0	0	0	18	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	10
YER066C-A	YER066C-A	YER066C-A	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
YER067C-A	YER067C-A	YER067C-A	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
YER068C-A	YER068C-A	YER068C-A	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YER097W	YER097W	YER097W	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
YER134C	YER134C	YER134C	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YER135C	YER135C	YER135C	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YER137C	YER137C	YER137C	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YER137W-A	YER137W-A	YER137W-A	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YER138C	YER138C	YER138C	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YER147C-A	YER147C-A	YER147C-A	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
YER148W-A	YER148W-A	YER148W-A	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
YER152C	YER152C	YER152C	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
YER152W-A	YER152W-A	YER152W-A	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
YER156C	YER156C	YER156C	protein_coding	0	3	3	41	0	0	0	0	20	0	0	0	3	0	0	0	0	0	0	0	3	21
YER158C	YER158C	YER158C	protein_coding	0	3	0	23	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	3	3
YER158W-A	YER158W-A	YER158W-A	protein_coding	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5
YER159C-A	YER159C-A	YER159C-A	protein_coding	0	0	0	26	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	23
YER160C	YER160C	YER160C	protein_coding	0	0	0	30	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	23
YER165C-A	YER165C-A	YER165C-A	protein_coding	0	1	1	31	0	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	1	18
YER172C-A	YER172C-A	YER172C-A	protein_coding	0	0	0	58	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	35
YER175W-A	YER175W-A	YER175W-A	protein_coding	0	0	2	44	0	0	0	0	21	0	0	0	2	0	0	0	0	0	0	0	0	23
YER181C	YER181C	YER181C	protein_coding	0	0	0	83	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	44
YER186C	YER186C	YER186C	protein_coding	1	4	8	100	0	0	0	0	45	1	0	0	8	0	0	0	0	0	0	0	4	55
YER187W	YER187W	YER187W	protein_coding	0	2	2	66	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	2	62
YER188C-A	YER188C-A	YER188C-A	protein_coding	0	0	0	19	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0
YER188W	YER188W	YER188W	protein_coding	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52
YER189W	YER189W	YER189W	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
YET1	YKL065C	YKL065C	protein_coding	0	4	0	87	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	4	12
YET2	YMR040W	YMR040W	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
YET3	YDL072C	YDL072C	protein_coding	0	0	1	13	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	1
YFH1	YDL120W	YDL120W	protein_coding	0	0	0	19	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	5
YFH7	YFR007W	YFR007W	protein_coding	0	0	0	16	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	9
YFL002W-A	YFL002W-A	YFL002W-A	protein_coding	0	0	0	27	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	13
YFL002W-B	YFL002W-B	YFL002W-B	protein_coding	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
YFL012W	YFL012W	YFL012W	protein_coding	0	0	0	21	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	16
YFL012W-A	YFL012W-A	YFL012W-A	protein_coding	0	0	0	21	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	17
YFL013W-A	YFL013W-A	YFL013W-A	protein_coding	0	1	0	43	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	41
YFL015C	YFL015C	YFL015C	protein_coding	1	1	2	52	0	0	0	0	43	0	0	0	2	0	0	0	0	1	0	0	1	9
YFL015W-A	YFL015W-A	YFL015W-A	protein_coding	0	0	3	53	0	0	0	0	11	0	0	0	3	0	0	0	0	0	0	0	0	42
YFL019C	YFL019C	YFL019C	protein_coding	0	0	4	57	0	0	0	0	13	0	0	0	4	0	0	0	0	0	0	0	0	44
YFL021C-A	YFL021C-A	YFL021C-A	protein_coding	1	1	1	25	0	0	0	0	6	0	0	0	1	0	0	0	0	1	0	0	1	19
YFL031C-A	YFL031C-A	YFL031C-A	protein_coding	0	0	0	35	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	24
YFL032W	YFL032W	YFL032W	protein_coding	1	0	0	34	0	0	0	0	21	1	0	0	0	0	0	0	0	0	0	0	0	13
YFL034W	YFL034W	YFL034W	protein_coding	0	0	2	17	0	0	0	0	11	0	0	0	2	0	0	0	0	0	0	0	0	6
YFL040W	YFL040W	YFL040W	protein_coding	0	3	2	34	0	0	0	0	10	0	0	0	2	0	0	0	0	0	0	0	3	24
YFL041W-A	YFL041W-A	YFL041W-A	protein_coding	0	0	1	39	0	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	26
YFL042C	YFL042C	YFL042C	protein_coding	0	7	6	48	0	0	0	0	26	0	0	0	6	0	0	0	0	0	0	0	7	22
YFL051C	YFL051C	YFL051C	protein_coding	0	2	6	58	0	0	0	0	5	0	0	0	6	0	0	0	0	0	0	0	2	53
YFL052W	YFL052W	YFL052W	protein_coding	0	1	1	56	0	0	0	0	49	0	0	0	1	0	0	0	0	0	0	0	1	7
YFL054C	YFL054C	YFL054C	protein_coding	0	0	2	14	0	0	0	0	7	0	0	0	2	0	0	0	0	0	0	0	0	7
YFL063W	YFL063W	YFL063W	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YFL064C	YFL064C	YFL064C	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YFL065C	YFL065C	YFL065C	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YFL066C	YFL066C	YFL066C	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YFR006W	YFR006W	YFR006W	protein_coding	0	1	1	16	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	1	7
YFR009W-A	YFR009W-A	YFR009W-A	protein_coding	0	0	0	11	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	6
YFR010W-A	YFR010W-A	YFR010W-A	protein_coding	0	0	0	12	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6
YFR012W-A	YFR012W-A	YFR012W-A	protein_coding	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5
YFR016C	YFR016C	YFR016C	protein_coding	0	3	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	1
YFR018C	YFR018C	YFR018C	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4
YFR020W	YFR020W	YFR020W	protein_coding	0	1	1	11	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	1	2
YFR032C-B	YFR032C-B	YFR032C-B	protein_coding	0	0	0	29	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	25
YFR034W-A	YFR034W-A	YFR034W-A	protein_coding	0	1	1	45	0	1	0	0	39	0	0	0	0	0	0	0	0	0	0	0	1	6
